id,Weekly_Sales
1_21_2012-11-23 ,10133.7512
1_21_2012-11-30 ,9088.67625
1_21_2012-12-07 ,9262.5535
1_21_2012-12-14 ,10043.4839
1_21_2012-12-21 ,11838.40075
1_21_2012-12-28 ,7659.7014
1_21_2013-01-04 ,7323.1027
1_21_2013-01-11 ,7303.85835
1_21_2013-01-18 ,7153.9414
1_21_2013-01-25 ,7104.42435
1_21_2013-02-01 ,8163.1903
1_21_2013-02-08 ,8290.51615
1_21_2013-02-15 ,7934.48755
1_21_2013-02-22 ,8449.29055
1_21_2013-03-01 ,8113.61725
1_21_2013-03-08 ,8062.6819
1_21_2013-03-15 ,8156.7745
1_21_2013-03-22 ,8228.65675
1_21_2013-03-29 ,8108.45125
1_21_2013-04-05 ,8130.93745
1_21_2013-04-12 ,8013.76225
1_21_2013-04-19 ,8074.49085
1_21_2013-04-26 ,8034.2689
1_21_2013-05-03 ,7552.5217
1_21_2013-05-10 ,7635.4451
1_21_2013-05-17 ,7652.66515
1_21_2013-05-24 ,7502.181
1_21_2013-05-31 ,7427.15835
1_21_2013-06-07 ,7472.42145
1_21_2013-06-14 ,7552.45705
1_21_2013-06-21 ,7606.8221
1_21_2013-06-28 ,7502.8318
1_21_2013-07-05 ,7525.3942
1_21_2013-07-12 ,7407.05425
1_21_2013-07-19 ,7553.27935
1_21_2013-07-26 ,7299.57875
1_22_2012-11-02 ,8675.3809
1_22_2012-11-09 ,8299.63395
1_22_2012-11-16 ,8200.15555
1_22_2012-11-23 ,14857.2753
1_22_2012-11-30 ,11066.37355
1_22_2012-12-07 ,12785.01755
1_22_2012-12-14 ,12013.04485
1_22_2012-12-21 ,17006.45505
1_22_2012-12-28 ,9910.37375
1_22_2013-01-04 ,7733.63895
1_22_2013-01-11 ,7448.44285
1_22_2013-01-18 ,6970.78895
1_22_2013-01-25 ,6552.4637
1_22_2013-02-01 ,9636.07285
1_22_2013-02-08 ,9921.97055
1_22_2013-02-15 ,9845.6084
1_22_2013-02-22 ,9112.7572
1_22_2013-03-01 ,8964.5295
1_22_2013-03-08 ,8781.49995
1_22_2013-03-15 ,8399.845
1_22_2013-03-22 ,8334.7743
1_22_2013-03-29 ,8149.3685
1_22_2013-04-05 ,8103.0861
1_22_2013-04-12 ,7760.3099
1_22_2013-04-19 ,7844.6127
1_22_2013-04-26 ,7801.5252
1_22_2013-05-03 ,6856.57295
1_22_2013-05-10 ,7266.7903
1_22_2013-05-17 ,7318.25695
1_22_2013-05-24 ,7080.07855
1_22_2013-05-31 ,6902.68815
1_22_2013-06-07 ,6616.0383
1_22_2013-06-14 ,7073.0655
1_22_2013-06-21 ,7041.467
1_22_2013-06-28 ,6748.18205
1_22_2013-07-05 ,6971.10215
1_22_2013-07-12 ,6669.58545
1_22_2013-07-19 ,6965.36595
1_22_2013-07-26 ,6673.781
1_23_2012-11-02 ,22498.87165
1_23_2012-11-09 ,21265.1245
1_23_2012-11-16 ,21997.28045
1_23_2012-11-23 ,36768.3655
1_23_2012-11-30 ,30735.45075
1_23_2012-12-07 ,33404.0753
1_23_2012-12-14 ,35638.93665
1_23_2012-12-21 ,55828.0483
1_23_2012-12-28 ,21647.78805
1_23_2013-01-04 ,18708.71795
1_23_2013-01-11 ,18124.37345
1_23_2013-01-18 ,17296.70655
1_23_2013-01-25 ,16454.25945
1_23_2013-02-01 ,22988.5758
1_23_2013-02-08 ,22754.78
1_23_2013-02-15 ,23828.08715
1_23_2013-02-22 ,22718.07765
1_23_2013-03-01 ,22728.4721
1_23_2013-03-08 ,21693.3968
1_23_2013-03-15 ,21474.3404
1_23_2013-03-22 ,23111.9882
1_23_2013-03-29 ,22147.55595
1_23_2013-04-05 ,21898.1688
1_23_2013-04-12 ,20878.99475
1_23_2013-04-19 ,20948.3442
1_23_2013-04-26 ,20934.5661
1_23_2013-05-03 ,19959.10625
1_23_2013-05-10 ,20531.50825
1_23_2013-05-17 ,20871.3425
1_23_2013-05-24 ,22241.38165
1_23_2013-05-31 ,22857.0521
1_23_2013-06-07 ,22891.6703
1_23_2013-06-14 ,23136.41725
1_23_2013-06-21 ,23392.44115
1_23_2013-06-28 ,23276.1762
1_23_2013-07-05 ,22696.5581
1_23_2013-07-12 ,21340.09045
1_23_2013-07-19 ,21797.57655
1_23_2013-07-26 ,21065.9027
1_24_2012-11-02 ,6448.76065
1_24_2012-11-09 ,6405.3901
1_24_2012-11-16 ,6226.23535
1_24_2012-11-23 ,9940.8747
1_24_2012-11-30 ,8903.8742
1_24_2012-12-07 ,9818.80915
1_24_2012-12-14 ,12303.70845
1_24_2012-12-21 ,13148.9901
1_24_2012-12-28 ,5378.233644
1_24_2013-01-04 ,4193.67595
1_24_2013-01-11 ,3724.41545
1_24_2013-01-18 ,3746.46365
1_24_2013-01-25 ,3666.20325
1_24_2013-02-01 ,7567.2341
1_24_2013-02-08 ,7599.5003
1_24_2013-02-15 ,8055.23725
1_24_2013-02-22 ,5587.76845
1_24_2013-03-01 ,5228.90535
1_24_2013-03-08 ,5092.12405
1_24_2013-03-15 ,5132.4442
1_24_2013-03-22 ,5446.95105
1_24_2013-03-29 ,5358.44675
1_24_2013-04-05 ,5383.5984
1_24_2013-04-12 ,4951.6331
1_24_2013-04-19 ,5060.56125
1_24_2013-04-26 ,5193.6813
1_24_2013-05-03 ,5126.7445
1_24_2013-05-10 ,5243.9903
1_24_2013-05-17 ,5137.99055
1_24_2013-05-24 ,4876.19355
1_24_2013-05-31 ,4968.9989
1_24_2013-06-07 ,4947.71475
1_24_2013-06-14 ,5025.9907
1_24_2013-06-21 ,4827.43275
1_24_2013-06-28 ,4936.16465
1_24_2013-07-05 ,5162.9554
1_24_2013-07-12 ,5120.48495
1_24_2013-07-19 ,5846.75435
1_24_2013-07-26 ,6382.74765
1_25_2012-11-02 ,10278.6465
1_25_2012-11-09 ,9983.6577
1_25_2012-11-16 ,9961.2658
1_25_2012-11-23 ,12592.25595
1_25_2012-11-30 ,11256.358
1_25_2012-12-07 ,12464.39725
1_25_2012-12-14 ,12451.2184
1_25_2012-12-21 ,16014.7342
1_25_2012-12-28 ,9410.7029
1_25_2013-01-04 ,6997.3828
1_25_2013-01-11 ,6729.7218
1_25_2013-01-18 ,6799.0176
1_25_2013-01-25 ,6680.2753
1_25_2013-02-01 ,11386.6741
1_25_2013-02-08 ,11210.4062
1_25_2013-02-15 ,10911.845
1_25_2013-02-22 ,11272.1667
1_25_2013-03-01 ,11386.87395
1_25_2013-03-08 ,11185.2377
1_25_2013-03-15 ,11612.06355
1_25_2013-03-22 ,11880.42425
1_25_2013-03-29 ,11561.881
1_25_2013-04-05 ,11232.52825
1_25_2013-04-12 ,11056.059
1_25_2013-04-19 ,10701.8799
1_25_2013-04-26 ,10796.71455
1_25_2013-05-03 ,10393.40815
1_25_2013-05-10 ,10501.5104
1_25_2013-05-17 ,10668.69385
1_25_2013-05-24 ,10097.40305
1_25_2013-05-31 ,10448.06625
1_25_2013-06-07 ,10403.1567
1_25_2013-06-14 ,10424.8861
1_25_2013-06-21 ,10409.56615
1_25_2013-06-28 ,10140.1231
1_25_2013-07-05 ,10059.7061
1_25_2013-07-12 ,9812.6658
1_25_2013-07-19 ,10001.8005
1_25_2013-07-26 ,10234.4204
1_26_2012-11-02 ,8684.7494
1_26_2012-11-09 ,8661.7317
1_26_2012-11-16 ,8471.7717
1_26_2012-11-23 ,9882.2683
1_26_2012-11-30 ,8930.47105
1_26_2012-12-07 ,8956.8728
1_26_2012-12-14 ,10014.5096
1_26_2012-12-21 ,13172.3865
1_26_2012-12-28 ,6733.779047
1_26_2013-01-04 ,5291.60405
1_26_2013-01-11 ,4886.49555
1_26_2013-01-18 ,5096.94735
1_26_2013-01-25 ,5027.269
1_26_2013-02-01 ,7459.9593
1_26_2013-02-08 ,7891.21335
1_26_2013-02-15 ,7898.55975
1_26_2013-02-22 ,7307.817
1_26_2013-03-01 ,7271.27505
1_26_2013-03-08 ,7226.52215
1_26_2013-03-15 ,7329.84875
1_26_2013-03-22 ,7278.2132
1_26_2013-03-29 ,7145.6068
1_26_2013-04-05 ,7169.8864
1_26_2013-04-12 ,6857.0437
1_26_2013-04-19 ,6743.28535
1_26_2013-04-26 ,6998.74455
1_26_2013-05-03 ,6644.0544
1_26_2013-05-10 ,6722.10645
1_26_2013-05-17 ,6648.29475
1_26_2013-05-24 ,6299.4713
1_26_2013-05-31 ,6364.9769
1_26_2013-06-07 ,6210.7085
1_26_2013-06-14 ,6417.12655
1_26_2013-06-21 ,6351.77715
1_26_2013-06-28 ,6245.20115
1_26_2013-07-05 ,6340.63605
1_26_2013-07-12 ,5984.42895
1_26_2013-07-19 ,6049.28345
1_26_2013-07-26 ,6019.4691
1_27_2012-11-02 ,1715.3538
1_27_2012-11-09 ,1643.93615
1_27_2012-11-16 ,1909.348195
1_27_2012-11-23 ,2511.8744
1_27_2012-11-30 ,2145.5317
1_27_2012-12-07 ,2861.09035
1_27_2012-12-14 ,3133.7126
1_27_2012-12-21 ,4823.05805
1_27_2012-12-28 ,2130.37365
1_27_2013-01-04 ,1446.56115
1_27_2013-01-11 ,1570.09625
1_27_2013-01-18 ,1372.087
1_27_2013-01-25 ,1274.259
1_27_2013-02-01 ,1676.58715
1_27_2013-02-08 ,1895.74535
1_27_2013-02-15 ,1760.10765
1_27_2013-02-22 ,1601.7089
1_27_2013-03-01 ,1496.008
1_27_2013-03-08 ,1489.7959
1_27_2013-03-15 ,1426.93555
1_27_2013-03-22 ,1451.638
1_27_2013-03-29 ,1339.21805
1_27_2013-04-05 ,1475.84585
1_27_2013-04-12 ,1350.9961
1_27_2013-04-19 ,1277.6697
1_27_2013-04-26 ,1397.3222
1_27_2013-05-03 ,1318.9547
1_27_2013-05-10 ,1380.51285
1_27_2013-05-17 ,1369.73965
1_27_2013-05-24 ,1702.526391
1_27_2013-05-31 ,1227.058698
1_27_2013-06-07 ,1398.450747
1_27_2013-06-14 ,1484.492893
1_27_2013-06-21 ,1319.895995
1_27_2013-06-28 ,1094.255099
1_27_2013-07-05 ,2031.070036
1_27_2013-07-12 ,1858.364788
1_27_2013-07-19 ,1925.154086
1_27_2013-07-26 ,1192.108647
1_28_2012-11-02 ,738.7782
1_28_2012-11-09 ,695.2406
1_28_2012-11-16 ,817.6652489
1_28_2012-11-23 ,929.8818489
1_28_2012-11-30 ,946.8338989
1_28_2012-12-07 ,1090.907898
1_28_2012-12-14 ,1029.176099
1_28_2012-12-21 ,1001.7849
1_28_2012-12-28 ,2388.106376
1_28_2013-01-04 ,724.0181
1_28_2013-01-11 ,703.8888
1_28_2013-01-18 ,735.03115
1_28_2013-01-25 ,658.38255
1_28_2013-02-01 ,768.8677489
1_28_2013-02-08 ,698.4715
1_28_2013-02-15 ,828.17805
1_28_2013-02-22 ,767.82115
1_28_2013-03-01 ,705.23635
1_28_2013-03-08 ,715.24995
1_28_2013-03-15 ,748.9981489
1_28_2013-03-22 ,628.33485
1_28_2013-03-29 ,707.42015
1_28_2013-04-05 ,709.37595
1_28_2013-04-12 ,624.9873
1_28_2013-04-19 ,579.6688
1_28_2013-04-26 ,682.6438
1_28_2013-05-03 ,733.3116977
1_28_2013-05-10 ,620.4920489
1_28_2013-05-17 ,583.8242489
1_28_2013-05-24 ,474.59295
1_28_2013-05-31 ,580.5237989
1_28_2013-06-07 ,687.7616966
1_28_2013-06-14 ,525.6807489
1_28_2013-06-21 ,442.7531
1_28_2013-06-28 ,592.9792977
1_28_2013-07-05 ,693.9368966
1_28_2013-07-12 ,598.1858477
1_28_2013-07-19 ,760.7779955
1_28_2013-07-26 ,542.0411489
1_29_2012-11-02 ,4665.798149
1_29_2012-11-09 ,4434.8399
1_29_2012-11-16 ,4594.32125
1_29_2012-11-23 ,6667.1387
1_29_2012-11-30 ,5898.0772
1_29_2012-12-07 ,7032.105
1_29_2012-12-14 ,8423.1013
1_29_2012-12-21 ,11954.79755
1_29_2012-12-28 ,5501.26315
1_29_2013-01-04 ,4413.2718
1_29_2013-01-11 ,4310.0307
1_29_2013-01-18 ,4087.7622
1_29_2013-01-25 ,3949.023
1_29_2013-02-01 ,5832.96075
1_29_2013-02-08 ,6665.79365
1_29_2013-02-15 ,6896.37185
1_29_2013-02-22 ,5132.76545
1_29_2013-03-01 ,4905.9532
1_29_2013-03-08 ,4727.59265
1_29_2013-03-15 ,4937.80465
1_29_2013-03-22 ,4890.5405
1_29_2013-03-29 ,4684.1291
1_29_2013-04-05 ,4817.67105
1_29_2013-04-12 ,4621.19
1_29_2013-04-19 ,4782.7213
1_29_2013-04-26 ,4690.34135
1_29_2013-05-03 ,4155.165
1_29_2013-05-10 ,4186.3634
1_29_2013-05-17 ,4311.545
1_29_2013-05-24 ,4013.05645
1_29_2013-05-31 ,3951.02805
1_29_2013-06-07 ,4124.8341
1_29_2013-06-14 ,4163.54775
1_29_2013-06-21 ,4211.72825
1_29_2013-06-28 ,4145.0959
1_29_2013-07-05 ,4233.90955
1_29_2013-07-12 ,4086.03875
1_29_2013-07-19 ,4231.0978
1_29_2013-07-26 ,4082.1798
1_30_2012-11-02 ,2831.94755
1_30_2012-11-09 ,2723.678
1_30_2012-11-16 ,2734.5511
1_30_2012-11-23 ,3437.69135
1_30_2012-11-30 ,3349.8456
1_30_2012-12-07 ,3254.19875
1_30_2012-12-14 ,3248.25565
1_30_2012-12-21 ,3452.85975
1_30_2012-12-28 ,3046.26585
1_30_2013-01-04 ,2799.76295
1_30_2013-01-11 ,2687.33805
1_30_2013-01-18 ,2717.55995
1_30_2013-01-25 ,2787.9251
1_30_2013-02-01 ,3653.12205
1_30_2013-02-08 ,3900.36895
1_30_2013-02-15 ,3918.7343
1_30_2013-02-22 ,3988.3263
1_30_2013-03-01 ,3855.2014
1_30_2013-03-08 ,3775.74995
1_30_2013-03-15 ,3761.58775
1_30_2013-03-22 ,3882.2106
1_30_2013-03-29 ,3773.39355
1_30_2013-04-05 ,3802.70795
1_30_2013-04-12 ,3676.85865
1_30_2013-04-19 ,3703.31395
1_30_2013-04-26 ,3766.0087
1_30_2013-05-03 ,3842.5012
1_30_2013-05-10 ,3709.38345
1_30_2013-05-17 ,3706.20875
1_30_2013-05-24 ,4337.9099
1_30_2013-05-31 ,3723.30985
1_30_2013-06-07 ,3670.7788
1_30_2013-06-14 ,3739.2103
1_30_2013-06-21 ,3626.22575
1_30_2013-06-28 ,3631.41865
1_30_2013-07-05 ,4423.19
1_30_2013-07-12 ,3556.1783
1_30_2013-07-19 ,3534.10105
1_30_2013-07-26 ,3432.30945
1_31_2012-11-02 ,2270.8781
1_31_2012-11-09 ,2535.5797
1_31_2012-11-16 ,2249.9309
1_31_2012-11-23 ,3629.1906
1_31_2012-11-30 ,3184.7696
1_31_2012-12-07 ,3593.40205
1_31_2012-12-14 ,4057.6827
1_31_2012-12-21 ,6393.5329
1_31_2012-12-28 ,2887.9109
1_31_2013-01-04 ,2104.8763
1_31_2013-01-11 ,1964.87245
1_31_2013-01-18 ,1976.2927
1_31_2013-01-25 ,1726.0734
1_31_2013-02-01 ,2375.0282
1_31_2013-02-08 ,2449.85565
1_31_2013-02-15 ,2627.329497
1_31_2013-02-22 ,2575.989499
1_31_2013-03-01 ,2355.3246
1_31_2013-03-08 ,2222.2632
1_31_2013-03-15 ,2102.3331
1_31_2013-03-22 ,2235.73935
1_31_2013-03-29 ,2144.530949
1_31_2013-04-05 ,2069.62005
1_31_2013-04-12 ,2044.2058
1_31_2013-04-19 ,1780.50735
1_31_2013-04-26 ,1918.0157
1_31_2013-05-03 ,1896.22905
1_31_2013-05-10 ,1876.8334
1_31_2013-05-17 ,2205.56145
1_31_2013-05-24 ,4955.029007
1_31_2013-05-31 ,2099.6342
1_31_2013-06-07 ,2116.3158
1_31_2013-06-14 ,2401.8358
1_31_2013-06-21 ,2332.2876
1_31_2013-06-28 ,2447.872
1_31_2013-07-05 ,5118.521557
1_31_2013-07-12 ,2306.21115
1_31_2013-07-19 ,2550.80195
1_31_2013-07-26 ,2779.1774
1_32_2012-11-02 ,6572.436
1_32_2012-11-09 ,6331.39095
1_32_2012-11-16 ,6300.87195
1_32_2012-11-23 ,16550.8035
1_32_2012-11-30 ,12782.5742
1_32_2012-12-07 ,11493.4112
1_32_2012-12-14 ,14759.6931
1_32_2012-12-21 ,23895.65545
1_32_2012-12-28 ,10449.3701
1_32_2013-01-04 ,5640.510043
1_32_2013-01-11 ,5441.926693
1_32_2013-01-18 ,5367.311694
1_32_2013-01-25 ,5690.869144
1_32_2013-02-01 ,10045.8411
1_32_2013-02-08 ,10957.0825
1_32_2013-02-15 ,13711.94845
1_32_2013-02-22 ,7856.91365
1_32_2013-03-01 ,7802.07845
1_32_2013-03-08 ,7511.7302
1_32_2013-03-15 ,7696.16895
1_32_2013-03-22 ,8049.02985
1_32_2013-03-29 ,7678.21875
1_32_2013-04-05 ,7454.9923
1_32_2013-04-12 ,7129.83785
1_32_2013-04-19 ,7364.4328
1_32_2013-04-26 ,7433.345
1_32_2013-05-03 ,7538.64745
1_32_2013-05-10 ,7470.51675
1_32_2013-05-17 ,7656.04275
1_32_2013-05-24 ,7787.0343
1_32_2013-05-31 ,7041.1136
1_32_2013-06-07 ,6879.77635
1_32_2013-06-14 ,7375.43705
1_32_2013-06-21 ,7122.47935
1_32_2013-06-28 ,6650.66895
1_32_2013-07-05 ,7569.88415
1_32_2013-07-12 ,6813.66645
1_32_2013-07-19 ,6759.01645
1_32_2013-07-26 ,6458.6829
1_33_2012-11-02 ,6231.99725
1_33_2012-11-09 ,6071.5483
1_33_2012-11-16 ,6022.38355
1_33_2012-11-23 ,10423.27905
1_33_2012-11-30 ,8909.89105
1_33_2012-12-07 ,9270.17015
1_33_2012-12-14 ,10419.5908
1_33_2012-12-21 ,12880.5062
1_33_2012-12-28 ,5139.264343
1_33_2013-01-04 ,3780.70635
1_33_2013-01-11 ,3330.6393
1_33_2013-01-18 ,3266.61815
1_33_2013-01-25 ,2998.37075
1_33_2013-02-01 ,7430.87925
1_33_2013-02-08 ,7624.1138
1_33_2013-02-15 ,7970.18845
1_33_2013-02-22 ,5335.75555
1_33_2013-03-01 ,5055.73775
1_33_2013-03-08 ,4953.7945
1_33_2013-03-15 ,5078.53005
1_33_2013-03-22 ,5216.77425
1_33_2013-03-29 ,5090.85185
1_33_2013-04-05 ,5201.2712
1_33_2013-04-12 ,4880.0519
1_33_2013-04-19 ,5018.8183
1_33_2013-04-26 ,5044.1161
1_33_2013-05-03 ,5134.40635
1_33_2013-05-10 ,5283.109
1_33_2013-05-17 ,5188.11845
1_33_2013-05-24 ,5142.37025
1_33_2013-05-31 ,5122.23005
1_33_2013-06-07 ,5144.98605
1_33_2013-06-14 ,5087.05865
1_33_2013-06-21 ,4980.01195
1_33_2013-06-28 ,5177.49235
1_33_2013-07-05 ,5297.1187
1_33_2013-07-12 ,5277.92655
1_33_2013-07-19 ,5974.21365
1_33_2013-07-26 ,5961.93335
1_34_2012-11-02 ,11030.2373
1_34_2012-11-09 ,10760.8724
1_34_2012-11-16 ,10913.2109
1_34_2012-11-23 ,14754.0041
1_34_2012-11-30 ,12547.2355
1_34_2012-12-07 ,13315.88925
1_34_2012-12-14 ,13630.1567
1_34_2012-12-21 ,15989.4801
1_34_2012-12-28 ,10375.92965
1_34_2013-01-04 ,9071.4002
1_34_2013-01-11 ,9094.9758
1_34_2013-01-18 ,8777.1212
1_34_2013-01-25 ,8663.19845
1_34_2013-02-01 ,12140.3274
1_34_2013-02-08 ,12880.5718
1_34_2013-02-15 ,13315.0228
1_34_2013-02-22 ,13684.05745
1_34_2013-03-01 ,12742.69115
1_34_2013-03-08 ,13260.48385
1_34_2013-03-15 ,13943.10335
1_34_2013-03-22 ,14715.08145
1_34_2013-03-29 ,13378.1129
1_34_2013-04-05 ,13713.7363
1_34_2013-04-12 ,13944.87985
1_34_2013-04-19 ,14069.7004
1_34_2013-04-26 ,13575.17765
1_34_2013-05-03 ,13306.5056
1_34_2013-05-10 ,13053.51615
1_34_2013-05-17 ,13242.9744
1_34_2013-05-24 ,13739.1628
1_34_2013-05-31 ,13824.5881
1_34_2013-06-07 ,13671.7786
1_34_2013-06-14 ,13653.6708
1_34_2013-06-21 ,13624.58125
1_34_2013-06-28 ,12753.78375
1_34_2013-07-05 ,13083.1345
1_34_2013-07-12 ,12235.82535
1_34_2013-07-19 ,12141.626
1_34_2013-07-26 ,11035.6392
1_35_2012-11-02 ,2181.02915
1_35_2012-11-09 ,2184.39315
1_35_2012-11-16 ,2293.5425
1_35_2012-11-23 ,3303.79025
1_35_2012-11-30 ,3130.6519
1_35_2012-12-07 ,3366.51055
1_35_2012-12-14 ,3105.46895
1_35_2012-12-21 ,3613.40855
1_35_2012-12-28 ,2502.19075
1_35_2013-01-04 ,2100.93295
1_35_2013-01-11 ,2114.76235
1_35_2013-01-18 ,2022.82735
1_35_2013-01-25 ,1983.55245
1_35_2013-02-01 ,2840.90365
1_35_2013-02-08 ,2852.41805
1_35_2013-02-15 ,2850.185898
1_35_2013-02-22 ,2720.6648
1_35_2013-03-01 ,2801.2501
1_35_2013-03-08 ,2780.29905
1_35_2013-03-15 ,2805.17045
1_35_2013-03-22 ,2833.863
1_35_2013-03-29 ,2803.9109
1_35_2013-04-05 ,2853.36715
1_35_2013-04-12 ,2659.329
1_35_2013-04-19 ,2759.7921
1_35_2013-04-26 ,2768.6611
1_35_2013-05-03 ,3022.1133
1_35_2013-05-10 ,2824.5135
1_35_2013-05-17 ,3000.3163
1_35_2013-05-24 ,5196.82066
1_35_2013-05-31 ,3037.8618
1_35_2013-06-07 ,2909.6265
1_35_2013-06-14 ,2944.01465
1_35_2013-06-21 ,2821.6319
1_35_2013-06-28 ,2796.82635
1_35_2013-07-05 ,5170.04771
1_35_2013-07-12 ,2623.46625
1_35_2013-07-19 ,2574.32965
1_35_2013-07-26 ,2410.11825
1_36_2012-11-02 ,1657.148599
1_36_2012-11-09 ,1322.46385
1_36_2012-11-16 ,1593.005799
1_36_2012-11-23 ,2767.7542
1_36_2012-11-30 ,2156.42195
1_36_2012-12-07 ,2623.6098
1_36_2012-12-14 ,2566.14325
1_36_2012-12-21 ,3999.9328
1_36_2012-12-28 ,1759.65685
1_36_2013-01-04 ,1277.368849
1_36_2013-01-11 ,1448.114549
1_36_2013-01-18 ,1140.346999
1_36_2013-01-25 ,1084.040799
1_36_2013-02-01 ,2090.137149
1_36_2013-02-08 ,2212.314498
1_36_2013-02-15 ,1925.46675
1_36_2013-02-22 ,1792.39715
1_36_2013-03-01 ,1673.904899
1_36_2013-03-08 ,1853.341798
1_36_2013-03-15 ,1755.63925
1_36_2013-03-22 ,2371.10815
1_36_2013-03-29 ,2278.070449
1_36_2013-04-05 ,2093.079399
1_36_2013-04-12 ,1700.581699
1_36_2013-04-19 ,1753.2168
1_36_2013-04-26 ,1720.08365
1_36_2013-05-03 ,1464.68775
1_36_2013-05-10 ,1449.98255
1_36_2013-05-17 ,1808.2865
1_36_2013-05-24 ,3426.79065
1_36_2013-05-31 ,3559.04245
1_36_2013-06-07 ,2588.600849
1_36_2013-06-14 ,3325.366548
1_36_2013-06-21 ,3260.9443
1_36_2013-06-28 ,3111.553398
1_36_2013-07-05 ,3123.953897
1_36_2013-07-12 ,1911.967247
1_36_2013-07-19 ,1889.417745
1_36_2013-07-26 ,1289.3807
1_37_2012-11-02 ,2740.6496
1_37_2012-11-09 ,2709.9197
1_37_2012-11-16 ,2764.21625
1_37_2012-11-23 ,2786.2346
1_37_2012-11-30 ,2618.41875
1_37_2012-12-07 ,2605.9775
1_37_2012-12-14 ,2474.9955
1_37_2012-12-21 ,2540.0491
1_37_2012-12-28 ,2319.8328
1_37_2013-01-04 ,2550.5318
1_37_2013-01-11 ,2645.03715
1_37_2013-01-18 ,2447.83
1_37_2013-01-25 ,2459.94515
1_37_2013-02-01 ,3148.39615
1_37_2013-02-08 ,3253.7947
1_37_2013-02-15 ,3424.640395
1_37_2013-02-22 ,3230.57995
1_37_2013-03-01 ,3295.00875
1_37_2013-03-08 ,3252.5634
1_37_2013-03-15 ,3269.334
1_37_2013-03-22 ,3184.938
1_37_2013-03-29 ,3219.96085
1_37_2013-04-05 ,3175.346
1_37_2013-04-12 ,3054.08375
1_37_2013-04-19 ,3016.0162
1_37_2013-04-26 ,3031.6105
1_37_2013-05-03 ,2893.2192
1_37_2013-05-10 ,2820.1973
1_37_2013-05-17 ,2948.02735
1_37_2013-05-24 ,4977.325465
1_37_2013-05-31 ,2845.24465
1_37_2013-06-07 ,2885.133499
1_37_2013-06-14 ,2960.2695
1_37_2013-06-21 ,2946.4395
1_37_2013-06-28 ,2943.062399
1_37_2013-07-05 ,5154.764913
1_37_2013-07-12 ,2920.541099
1_37_2013-07-19 ,2898.668849
1_37_2013-07-26 ,2773.9659
1_38_2012-11-02 ,79965.6922
1_38_2012-11-09 ,77860.8473
1_38_2012-11-16 ,80761.86965
1_38_2012-11-23 ,70284.3129
1_38_2012-11-30 ,83885.4762
1_38_2012-12-07 ,80864.45955
1_38_2012-12-14 ,81508.5937
1_38_2012-12-21 ,75440.9712
1_38_2012-12-28 ,65068.3555
1_38_2013-01-04 ,81542.45175
1_38_2013-01-11 ,80775.69855
1_38_2013-01-18 ,79156.64575
1_38_2013-01-25 ,77118.98965
1_38_2013-02-01 ,83838.7584
1_38_2013-02-08 ,85654.9861
1_38_2013-02-15 ,85909.5738
1_38_2013-02-22 ,86041.81335
1_38_2013-03-01 ,83985.52615
1_38_2013-03-08 ,81255.71935
1_38_2013-03-15 ,77875.19775
1_38_2013-03-22 ,80974.6931
1_38_2013-03-29 ,82846.48375
1_38_2013-04-05 ,81320.3662
1_38_2013-04-12 ,76057.908
1_38_2013-04-19 ,74837.44215
1_38_2013-04-26 ,75831.7012
1_38_2013-05-03 ,84412.08625
1_38_2013-05-10 ,83410.60805
1_38_2013-05-17 ,84241.32075
1_38_2013-05-24 ,82906.67695
1_38_2013-05-31 ,81491.37555
1_38_2013-06-07 ,81475.1246
1_38_2013-06-14 ,83468.7806
1_38_2013-06-21 ,82300.0288
1_38_2013-06-28 ,79066.68755
1_38_2013-07-05 ,84184.46225
1_38_2013-07-12 ,80729.20355
1_38_2013-07-19 ,81167.00165
1_38_2013-07-26 ,79415.92555
1_40_2012-11-02 ,59843.8392
1_40_2012-11-09 ,60890.03735
1_40_2012-11-16 ,60030.503
1_40_2012-11-23 ,58664.78295
1_40_2012-11-30 ,63676.61115
1_40_2012-12-07 ,61232.41695
1_40_2012-12-14 ,61717.18025
1_40_2012-12-21 ,66284.95685
1_40_2012-12-28 ,55911.722
1_40_2013-01-04 ,59897.5147
1_40_2013-01-11 ,61025.97545
1_40_2013-01-18 ,59845.01255
1_40_2013-01-25 ,58850.494
1_40_2013-02-01 ,62944.76075
1_40_2013-02-08 ,64083.82435
1_40_2013-02-15 ,63620.66965
1_40_2013-02-22 ,63546.29395
1_40_2013-03-01 ,61736.84475
1_40_2013-03-08 ,60357.52465
1_40_2013-03-15 ,60199.8116
1_40_2013-03-22 ,62205.44435
1_40_2013-03-29 ,61034.67165
1_40_2013-04-05 ,60653.8646
1_40_2013-04-12 ,59634.6323
1_40_2013-04-19 ,59192.05665
1_40_2013-04-26 ,59596.64285
1_40_2013-05-03 ,58852.388
1_40_2013-05-10 ,59168.7817
1_40_2013-05-17 ,59585.3938
1_40_2013-05-24 ,59009.33445
1_40_2013-05-31 ,57833.10555
1_40_2013-06-07 ,58692.14055
1_40_2013-06-14 ,60703.866
1_40_2013-06-21 ,59592.7134
1_40_2013-06-28 ,57259.87405
1_40_2013-07-05 ,60433.3003
1_40_2013-07-12 ,58313.2404
1_40_2013-07-19 ,58396.58445
1_40_2013-07-26 ,57052.1503
1_41_2012-11-02 ,1375.7134
